XCoord;YCoord;NR;ADRESSE;TIEFE_M;GOK;AUFNDATUM;HERKUNFT;PHI;LAMBDA
1716700,087;5955913,126;0;Grimmgasse 6;1,4;0;22.10.2011;Stadt Graz - Stadtvermessung;47,084717;15,421379
1716656,273;5955633,99;0;Kalvarienbergstrasse 15a;2,2;0;22.10.2011;Stadt Graz - Stadtvermessung;47,083012;15,420985
1720347,417;5950351,435;0;Jauerburggasse 1c;5;0;22.10.2011;Stadt Graz - Stadtvermessung;47,050686;15,454144
1719519,146;5950977,076;0;Conrad-von-Hötzendorf-Strasse 96;3,5;0;22.10.2011;Stadt Graz - Stadtvermessung;47,054516;15,446703
1719482,217;5951029,41;0;Conrad-von-Hötzendorf-Strasse 94;3,5;0;22.10.2011;Stadt Graz - Stadtvermessung;47,054836;15,446372
1720021,907;5950744,709;0;Flurgasse 22;2,2;0;22.10.2011;Stadt Graz - Stadtvermessung;47,053093;15,45122
1719205,447;5955191,393;0;Körblergasse 23;1;0;27.10.2011;Stadt Graz - Stadtvermessung;47,080303;15,443885
1718681,193;5955236,372;0;Franckstrasse 13;3,5;0;27.10.2011;Stadt Graz - Stadtvermessung;47,080578;15,439176
1718006,13;5951262,002;0;Lagergasse/Grieskai;1,2;0;29.10.2011;Stadt Graz - Stadtvermessung;47,056259;15,433111
1718030,622;5951167,343;0;Lagergasse 26;1,2;0;29.10.2011;Stadt Graz - Stadtvermessung;47,055679;15,433331
1717496,695;5959755,962;0;Radegunder Strasse 46a;1;0;29.10.2011;Stadt Graz - Stadtvermessung;47,108219;15,428535
1717932,752;5960813,68;0;Radegunder Strasse 112;1,6;0;29.10.2011;Stadt Graz - Stadtvermessung;47,114685;15,432452
1716867,979;5960635,593;0;Weinitzensttrasse 1a;1,4;0;29.10.2011;Stadt Graz - Stadtvermessung;47,113598;15,422888
1720063,03;5954721,861;0;Geidorfgürtel 26;1,4;0;01.11.2011;Stadt Graz - Stadtvermessung;47,077431;15,451589
1720273,928;5954563,433;0;Leechgasse 30;0,8;0;01.11.2011;Stadt Graz - Stadtvermessung;47,076462;15,453484
1720414,931;5954412,075;0;Elisabethstrasse 52;1,2;0;01.11.2011;Stadt Graz - Stadtvermessung;47,075535;15,45475
1717608,059;5954657,117;0;Netzgasse 2;0,8;0;02.11.2011;Stadt Graz - Stadtvermessung;47,077034;15,429536
1718796,538;5952234,39;0;Jakob-Redtenbacher-Gasse;3,8;0;02.11.2011;Stadt Graz - Stadtvermessung;47,06221;15,440212
1718514,515;5955078,93;0;Grabenstrasse 9;1;0;19.11.2011;Stadt Graz - Stadtvermessung;47,079617;15,437678
1718793,627;5952268,641;0;Jakob-Redtenbacher-Gasse 14?;5;0;02.11.2011;Stadt Graz - Stadtvermessung;47,06242;15,440186
1720071,29;5953003,407;0;Uhlandgasse 16;1,2;0;19.11.2011;Stadt Graz - Stadtvermessung;47,066917;15,451663
1715549,977;5948246,485;0;Kärntnerstrasse 239;1,6;0;13.11.2011;Stadt Graz - Stadtvermessung;47,037804;15,411048
1718972,469;5955933,436;0;Körblergasse 77;1,4;0;03.12.2011;Stadt Graz - Stadtvermessung;47,084843;15,441792
1715671,197;5948299,513;0;Kärntnerstrasse 233a?;1;0;13.11.2011;Stadt Graz - Stadtvermessung;47,038128;15,412137
1716049,732;5958374,381;0;Weinzöttlstrasse;5;0;10.12.2011;Stadt Graz - Stadtvermessung;47,09977;15,415537
1720901,145;5954772,31;870;Seebachergasse 1/3 (S6);2,8;369;31.12.1899;Stadt Graz - Stadtvermessung;47,07774;15,459118
1721104,098;5954777,531;546;Elisabethstraße 91/Rembrandtgasse (E91);1,7;371;31.12.1899;Stadt Graz - Stadtvermessung;47,07777;15,460941
1717752,704;5954740,745;308;Netzg.4(7);3,2;350,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,077545;15,430835
1720596,234;5954774,757;597;Leechgasse 31 (L8);4,2;368,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,077755;15,456379
1720879,244;5954777,945;503;Schanzelgasse 16 (Sch4-16/Ost);2;368,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,077774;15,458921
1717480,656;5954740,523;288;Wiener-Str. 3;1,3;351,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,077545;15,428391
1719190,711;5954760,259;400;Glacisstraße 1-Mitte (2);1,3;364,5;31.12.1899;Stadt Graz - Stadtvermessung;47,077667;15,443753
1718194,974;5954750,278;347;Wickenburggasse 13/15 (K4);6,1;352,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,077602;15,434808
1718171,062;5954751,472;345;Wickenburggasse/Körösistraße-Kreuzungsmitte (W/;1,5;352,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,07761;15,434593
1720897,035;5954785,497;869;Seebachergasse 1/Schanzelgasse (S7);2,8;369;31.12.1899;Stadt Graz - Stadtvermessung;47,07782;15,459081
1718055,962;5954754,552;990;Wickenburgg.40/Schwimmschulkai;1,1;350;31.12.1899;Stadt Graz - Stadtvermessung;47,077629;15,433559
1717772,801;5954752,741;307;Netzg.6(6);3;350,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,077618;15,431016
1719360,322;5954771,02;746;Villefortgasse 8 (V8);1,5;364,5;31.12.1899;Stadt Graz - Stadtvermessung;47,077732;15,445276
1720684,424;5954791,926;1076;Hartenaugasse 25;3,5;368,700012;01.01.1988;Stadt Graz - Stadtvermessung;47,077858;15,457171
1719107,137;5954775,476;397;Stadtpark-Parkstraße/Maria-Theresia-Allee (G1);1,8;363,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,077759;15,443002
1719180,852;5954776,32;399;Glacisstraße 1/Geidorfplatz (G1);2,4;364,5;31.12.1899;Stadt Graz - Stadtvermessung;47,077763;15,443665
1720290,648;5953246,667;3833;Rechbauerstr. 39;4,8;360,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,068405;15,453634
1720581,668;5953249,955;3912;Naglerg. 55;3,8;362,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068424;15,456248
1720564,948;5953251,237;3913;Naglerg. 54;3,4;362;31.12.1899;Stadt Graz - Stadtvermessung;47,068432;15,456098
1721077,373;5953257,003;3941;Siemensg. 2;1,9;366;31.12.1899;Stadt Graz - Stadtvermessung;47,06847;15,460701
1720744,139;5953254,727;3907;Schützenhofg. 32;3,25;363,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,068455;15,457707
1720874,269;5953256,191;3926;Schillerpl. 4;2,4;364,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,068462;15,458877
1722405,703;5953273,28;2065;Obere- Teichstr. 39- Südlich (OT39/1);2;382;31.12.1899;Stadt Graz - Stadtvermessung;47,068569;15,472633
1717881,585;5953223,487;1851;Feuerbachg.38(36);1,1;348,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,068264;15,431993
1720977,543;5953260,292;3924;Schillerplatz 7/Ruckerlberggürtel (Sch 7);1;365,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068489;15,459805
1715428,015;5953197,64;4673;Eckertstrasse / neben GKB Bahnhof;8;363,600006;16.10.2005;Stadt Graz - Stadtvermessung;47,068104;15,409952
1718464,02;5953233,159;1472;Neutorg. 45-Mitte (N2);3;350,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,068321;15,437225
1721038,757;5953263,92;3940;Plüddemanng. 3;2,2;365,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,068512;15,460354
1717311,95;5953222,746;1735;Elisabethinerg.20/22(E22/3);2,13;349,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,06826;15,426876
1720113,507;5953256,422;3788;Sparbersbachg. 41;2,6;359,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,068466;15,452043
1720250,202;5953259,441;3832;Rechbauerstr. 28;4,6;360;31.12.1899;Stadt Graz - Stadtvermessung;47,068481;15,453271
1716577,908;5953218,568;1189;Eggenbergergürtel37;2,63;359,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068233;15,420281
1718729,46;5953243,565;1513;Schmiedg.27;2;350;31.12.1899;Stadt Graz - Stadtvermessung;47,068386;15,43961
1716715,631;5953221,654;1239;Steinfeldg.5;0,3;356,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068253;15,421519
1717742,562;5953460,035;1795;Kernstockg.6/Str.mitte(22);1,65;350,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,06971;15,430744
1717910,793;5953461,986;1822;Belgierg.14(B14);1,75;349,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,069721;15,432255
1718693,154;5953471,017;1526;Landhaus-West (BIV);0;350,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,069778;15,439283
1717665,613;5953460,612;1793;Kernstockg.7/9(23);2,3;350,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,069714;15,430053
1718348,625;5953468,519;1463;Neutorg. 32 (1);6,2;349,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,069763;15,436189
1716667,098;5953450,425;1192;Niesenbergerg. 55 (55);1,78;359,5;31.12.1899;Stadt Graz - Stadtvermessung;47,069653;15,421082
1720871,26;5953498,729;3890;Merang. 79;4,3;364,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,069946;15,45885
1720832,692;5953501,236;3889;Merang. 78;2,76;363,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,069962;15,458503
1720037,555;5953493,722;3662;Garteng. 23;3,2;362,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,069916;15,451361
1717409,386;5953464,982;1729;Elisabethinerg.15;2,43;349,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,06974;15,427751
1720312,001;5953498,301;3773;Naglerg. 33;1,8;361,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,069946;15,453826
1721862,234;5953515,699;4041;Ruckerlbergg./ Polzerg. (R28);0;401,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,070049;15,467752
1717777,46;5953407,515;1843;Grenadierg.1/Hof(G1);2;350,5;31.12.1899;Stadt Graz - Stadtvermessung;47,069389;15,431058
1720339,369;5953436,865;3781;Sparbersbachg. 61;3;361,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,069569;15,454071
1715403,866;5953381,118;4473;Alte Poststraße 150;2,6;363,399994;01.12.2001;Stadt Graz - Stadtvermessung;47,069229;15,409735
1718330,182;5953415,381;1465;Andreas-Hofer-Platz 3-südl. (F1);3,2;350,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,069439;15,436023
1720614,868;5953216,517;3910;Naglerg. 59;3,8;362,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,068222;15,456547
1718007,74;5953188,196;1882;Griesg.27;1,9;348,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068047;15,433126
1716547,233;5953172,635;1228;Friedhofg. 8;1,4;359,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,067951;15,420006
1720178,897;5953214,53;3828;Raimundg. 6;1,3;357,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,068207;15,45263
1716653,016;5953175,347;1224;Friedhofg.5;1;357,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,06797;15,420957
1720155;5953215,729;3827;Raimundg. 4;1,3;357;31.12.1899;Stadt Graz - Stadtvermessung;47,068214;15,452415
1720318,534;5953217,581;3836;Rechbauerstr. 34;3,5;360,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,068226;15,453884
1720676,214;5953221,619;3909;Schützenhofg. 25;3,9;363,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,068253;15,457097
1716946,2;5953180,252;1663;Idlhofg.34;2,5;351,5;31.12.1899;Stadt Graz - Stadtvermessung;47,067997;15,42359
1717468,45;5953186,346;2038;Dreihackeng. 22/Hof;0,85;349,5;31.12.1899;Stadt Graz - Stadtvermessung;47,068035;15,428282
1716608,29;5953177,762;1226;Friedhofg.6;1,6;358,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,067982;15,420554
1718313,193;5953197,607;1484;Marburgerkai 45-Süd/innen (M1);5,4;349,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,068104;15,43587
1715086,962;5953162,711;2221;Eckertstr. 7-Nord (AP152/2);0,7;362,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,06789;15,406888
1716703,186;5953183,286;1238;Steinfeldg.9;1,33;357,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068016;15,421407
1718009,785;5953201,45;1881;Griesg.34;1,6;348,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,068127;15,433145
1720298,773;5953227,648;3834;Rechbauerstr. 32;4,6;360;31.12.1899;Stadt Graz - Stadtvermessung;47,068287;15,453707
1720407,192;5953230,344;3852;Nibelungeng. 16;3,35;360,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,068306;15,45468
1717316,653;5953196,339;1736;Elisabethinerg.22(E22/4);2,3;349,5;31.12.1899;Stadt Graz - Stadtvermessung;47,068096;15,426918
1718329,331;5953208,084;1488;Marburgerkai 45/Hof (M5);7;349,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,068169;15,436015
1718473,528;5953209,747;1473;Neutorg. 45-Süd (N1);3;350,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,06818;15,43731
1717733,483;5954043,598;1307;Marschallg. 19/21;1;351,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,07328;15,430662
1719953,823;5954069,091;3689;Lichtenfelsgasse 7 (L7);1,6;362,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,073437;15,450608
1722113,216;5954093,34;2057;Rudolfstr. 43;1,5;427,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,073586;15,470006
1718922,392;5954060,259;1406;Hartigg.1(F10);3;366,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,073383;15,441342
1718012,118;5954055,649;1330;Mariahilferstr.22/ökonomieg.(L4);1,8;350,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,073353;15,433166
1718824,722;5954065,019;1413;Karmeliterplatz6/Hof(K6);1,5;365,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,073414;15,440465
1722465,835;5954109,011;2058;Rudolfstr./ Burgfriedweg (R55);0,4;431,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,073681;15,473174
1718028,038;5954060,245;1341;Ökonomieg.2;2;350,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,073383;15,433309
1720332,65;5954086,616;3716;Meranstr./Leonhardstr. (L/M);1,4;364,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,073544;15,454011
1716395,491;5954042,664;1153;Bahnhofgürtel/Keplerstr.;1,8;363,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,073277;15,418643
1718754,295;5954071,562;1386;Sporg.36;1,5;367,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,073452;15,439833
1717142,695;5954054,362;1265;Weisseneggerg./Mühlgang (VO1);1,4;352;31.12.1899;Stadt Graz - Stadtvermessung;47,073345;15,425355
1718048,653;5954064,894;1342;Ökonomieg.4;2;350,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,07341;15,433494
1715872,499;5954046,787;1163;Wagner-Biro-Str.25(WaB25-25a);2,2;364,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,073299;15,413945
1718070,649;5954076,91;1343;Ökonomieg.5;1,7;350;31.12.1899;Stadt Graz - Stadtvermessung;47,073486;15,433691
1719576,428;5954094,203;3675;Elisabethstr./Glacisstr. (G39/40);3,2;364,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,073589;15,447218
1720077,606;5954101,371;3700;Beethovenstr. 22 (B20/1);3;363;31.12.1899;Stadt Graz - Stadtvermessung;47,073635;15,45172
1718090,634;5954084,493;1340;Ökonomieg./Lendkai(1);3,3;349,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,073532;15,43387
1720310,404;5954109,888;3715;Merang. 28;3,5;364,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,073685;15,453812
1718921,108;5954095,531;1407;Hartigg. 3 (H11);4,1;367,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,073597;15,441331
1720407,842;5954112,461;3720;Leonhardstr. 50 (L52);2;364,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,073704;15,454686
1717953,727;5954085,849;2030;Mariahilferstr.21/Hof(M21);1,2;350,5;31.12.1899;Stadt Graz - Stadtvermessung;47,07354;15,432641
1719545,238;5954104,139;3518;Glacisstr./Wilhelm-Fischer-Allee (G4);3,3;364,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,07365;15,446938
1716968,163;5954077,316;1262;Hans-Resel-G.23;0,57;353,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,073486;15,423787
1718844,252;5954100,53;1412;Karmeliterplatz 6-Mitte (5);2,7;368,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,073627;15,44064
1719593,246;5954110,567;3674;Elisabethstr. 1 (2);3,6;364,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,073692;15,447369
1716351,733;5954074,494;4383;Bahnhof City B4;30;363,700012;08.04.1992;Stadt Graz - Stadtvermessung;47,073471;15,41825
1717015,139;5954083,746;4672;Hans-Reselgasse / gegüb. Nr.27;5;351,399994;16.10.2005;Stadt Graz - Stadtvermessung;47,073528;15,42421
1720387,179;5953263,93;3844;Katzianerg. 12;3,95;360,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,068512;15,454501
1718031,045;5953238,449;1880;Griesg.30;1,7;348,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,068356;15,433335
1720768,737;5953269,705;3906;Schützenhofg. 34;4;363,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,068546;15,457929
1720870,727;5953270,852;3927;Schillerpl. 3;1,9;364,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,068554;15,458845
1720545,701;5953268,661;3914;Naglerg. 52;3,8;361,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,068539;15,455925
1721114,389;5953276,53;3942;Siemensg. 4;1,55;367,5;31.12.1899;Stadt Graz - Stadtvermessung;47,068588;15,461034
1715250,538;5953210,232;2210;Eckertstr.14;0,8;363,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,068184;15,408358
1718337,684;5953246,403;1487;Marburgerkai 43/Hof(M4);2,6;349,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,068405;15,43609
1720397,817;5953269,931;3843;Katzianerg. 11;3,65;360,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,068546;15,454597
1714803,599;5953206,374;2211;Eckertstr.51;2,5;363,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,068157;15,404343
1718553,667;5953250,363;4191;Joanneum Park;2,8;349,799988;16.09.1997;Stadt Graz - Stadtvermessung;47,068428;15,43803
1721459,733;5953283,338;3937;Ruckerlbergg. 15;1,2;374,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,06863;15,464136
1714783,067;5953207,599;2212;Eckertstr.53;1,2;363,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,068165;15,404159
1720132,258;5953269,866;3787;Sparbersbachg. 43;2,4;359,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,068546;15,452211
1721024,072;5953279,926;3939;Plüddemanng. 1;1,45;365,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,068607;15,460222
1717500,058;5953241,108;1862;Dreihackeng. 18;1,8;350;31.12.1899;Stadt Graz - Stadtvermessung;47,068371;15,428566
1720555,43;5953276,121;3915;Naglerg. 51;3,1;361,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,068584;15,456013
1719533,632;5953266,001;3525;Kaiser Josef Platz (Cl13);12,6;355,5;31.12.1899;Stadt Graz - Stadtvermessung;47,068523;15,446834
1720232,602;5953273,942;3831;Rechbauerstr. 26;4,3;360,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,068573;15,453113
1720442,295;5953276,314;3851;Nibelungeng. 17;2,5;360,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,068588;15,454996
1717054,563;5953238,853;1696;Prankerg.25a(3);0,77;351,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,068356;15,424563
1718718,72;5953259,612;1512;Schmiedg.25;1,5;350;31.12.1899;Stadt Graz - Stadtvermessung;47,068485;15,439513
1716945,797;5953240,521;1662;Idlhofg.28(I30/1);2,4;351,5;31.12.1899;Stadt Graz - Stadtvermessung;47,068367;15,423587
1720794,078;5953284,691;3905;Schützenhofg. 36;3,3;364,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,068638;15,458157
1718040,681;5953254,732;1879;Griesg.28;2,1;348,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,068455;15,433422
1720468,875;5953283,965;3850;Nibelungeng. 22;3,4;361,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068634;15,455235
1720526,756;5953284,618;3916;Naglerg. 50;2,8;361,5;31.12.1899;Stadt Graz - Stadtvermessung;47,068638;15,455755
1717859,53;5953255,574;1850;Feuerbachg.30(30/32);2,25;349,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,068459;15,431795
1720873,444;5953289,994;3928;Schillerpl. 2;3,3;364,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,068668;15,458869
1721143,951;5953293,033;3943;Siemensg. 6;1,3;368,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,068687;15,461299
1715395,431;5953226,655;2209;Eckertstr.2;2,2;363,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,068283;15,409659
1714580,678;5953219,879;2213;Eckertstr.71;1,2;363,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,068241;15,40234
1716976,048;5953248,226;1661;Idlhofg.39/Hof(I30/3);1,4;351,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,068413;15,423859
1718452,225;5953265,366;1471;Neutorg. 45-Nord (N3);2,9;350,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,06852;15,437119
1722396,358;5953309,929;2063;Kaiserwaldweg/ Obere- Teichstr. 39 (OT39);2;384,5;31.12.1899;Stadt Graz - Stadtvermessung;47,06879;15,472549
1720376,939;5953288,806;3842;Katzianerg. 9;3,7;360,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,068665;15,454409
1720813,883;5953295,205;3903;Schützenhofg. 38;1,9;364,5;31.12.1899;Stadt Graz - Stadtvermessung;47,068703;15,458334
1717064,787;5953253,674;1695;Prankerg.25/Hof-Mitte(2);1;351;31.12.1899;Stadt Graz - Stadtvermessung;47,068447;15,424655
1720856,957;5953297,16;3929;Schillerpl. 1;1,9;364,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,068714;15,458721
1721981,904;5953309,741;2061;Mannagettaweg 14;0,3;392,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,06879;15,468826
1717318,57;5953258,106;1734;Elisabethinerg.20;2,2;349,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,068474;15,426935
1720789,534;5953297,871;3904;Schützenhofg. 37;2,5;363,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,068718;15,458116
1718152,032;5953269,251;4355;Entenplatz Nord;22;349,200012;13.08.1993;Stadt Graz - Stadtvermessung;47,068542;15,434422
1719788,386;5953288,014;3633;Wastiang. 16 (K16);2,5;356,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,068657;15,449121
1721002,132;5953301,732;3923;Schillerpl. 9;1,6;365,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,068741;15,460025
1718306,757;5953272,508;1486;Marburgerkai 43-West/innen (M3);5;349,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,068562;15,435812
1717203,349;5952805,448;2189;Lazarettg.12/Hof;1,65;349,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,065704;15,4259
1719029,661;5952826,568;1609;Jakoministr.13;1,2;351,5;31.12.1899;Stadt Graz - Stadtvermessung;47,065834;15,442307
1719242,56;5952829,005;1645;Klosterwiesg.13;2,2;352,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,065849;15,444219
